Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
21096	À§Ãµ°©+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	21097	2011	10	LEVEL	102	LEVEL	0	APPLY_MAX_HP	1750	APPLY_RESIST_MAGIC	15	APPLY_RESIST_HUMAN	3	0	120	0	11	0	32	50	3	0
21097	À§Ãµ°©+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	21098	2012	10	LEVEL	104	LEVEL	0	APPLY_MAX_HP	2000	APPLY_RESIST_MAGIC	18	APPLY_RESIST_HUMAN	3	0	120	0	11	0	47	65	3	0
21098	À§Ãµ°©+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	21099	2013	10	LEVEL	104	LEVEL	0	APPLY_MAX_HP	2500	APPLY_RESIST_MAGIC	21	APPLY_RESIST_HUMAN	4	0	120	0	11	0	68	80	3	0
21099	À§Ãµ°©+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	10	LEVEL	105	LEVEL	0	APPLY_MAX_HP	3000	APPLY_RESIST_MAGIC	25	APPLY_RESIST_HUMAN	5	0	120	0	11	0	100	100	3	0
21200	½ÊÀÌÁöÇØ°©+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	21201	361	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1000	0	90	0	25	0	0	0	3	0
21201	½ÊÀÌÁöÇØ°©+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	21202	362	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	5	APPLY_MAX_HP	1250	0	90	0	25	0	3	0	3	0
21202	½ÊÀÌÁöÇØ°©+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	21203	363	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	6	APPLY_MAX_HP	1500	0	90	0	25	0	6	0	3	0
21203	½ÊÀÌÁöÇØ°©+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	21204	364	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	7	APPLY_MAX_HP	1750	0	90	0	25	0	9	0	3	0
21204	½ÊÀÌÁöÇØ°©+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	21205	365	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	9	APPLY_MAX_HP	2000	0	90	0	25	0	12	30	3	0
21205	½ÊÀÌÁöÇØ°©+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	21206	366	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	12	APPLY_MAX_HP	2250	0	90	0	25	0	15	40	3	0
21206	½ÊÀÌÁöÇØ°©+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	21207	367	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	15	APPLY_MAX_HP	2500	0	90	0	25	0	18	50	3	0
21207	½ÊÀÌÁöÇØ°©+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	21208	368	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_RESIST_MAGIC	18	APPLY_MAX_HP	2750	0	90	0	25	0	21	65	3	0
21208	½ÊÀÌÁöÇØ°©+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	21209	369	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_RESIST_MAGIC	21	APPLY_MAX_HP	3000	0	90	0	25	0	24	80	3	0
21209	½ÊÀÌÁöÇØ°©+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	0	LEVEL	105	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	25	APPLY_MAX_HP	4000	0	90	0	25	0	27	100	3	0
21210	Èæ·æÆ÷+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	21211	551	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1500	0	90	0	32	0	0	0	3	0
21211	Èæ·æÆ÷+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	21212	552	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	5	APPLY_MAX_HP	1750	0	90	0	32	0	5	0	3	0
21212	Èæ·æÆ÷+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	21213	553	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	6	APPLY_MAX_HP	2000	0	90	0	32	0	8	0	3	0
21213	Èæ·æÆ÷+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	21214	554	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	7	APPLY_MAX_HP	2250	0	90	0	32	0	11	0	3	0
21214	Èæ·æÆ÷+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	21215	555	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	9	APPLY_MAX_HP	2500	0	90	0	32	0	14	30	3	0
21215	Èæ·æÆ÷+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	21216	556	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_RESIST_MAGIC	10	APPLY_MAX_HP	2750	0	90	0	32	0	17	40	3	0
21216	Èæ·æÆ÷+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	21217	557	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_RESIST_MAGIC	11	APPLY_MAX_HP	3000	0	90	0	32	0	20	50	3	0
21217	Èæ·æÆ÷+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	21218	558	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_RESIST_MAGIC	12	APPLY_MAX_HP	3250	0	90	0	32	0	23	65	3	0
21218	Èæ·æÆ÷+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	21219	559	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	6	APPLY_RESIST_MAGIC	13	APPLY_MAX_HP	3500	0	90	0	32	0	26	80	3	0
21219	Èæ·æÆ÷+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21220	560	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	15	APPLY_MAX_HP	4000	0	90	0	32	0	29	100	3	0
21220	Èæ·æÆ÷+10	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21221	561	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	17	APPLY_MAX_HP	4250	0	90	0	32	0	33	100	3	0
21221	Èæ·æÆ÷+11	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21222	562	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_RESIST_MAGIC	19	APPLY_MAX_HP	4500	0	90	0	32	0	36	100	3	0
21222	Èæ·æÆ÷+12	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21223	563	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_RESIST_MAGIC	20	APPLY_MAX_HP	4750	0	90	0	32	0	39	100	3	0
21223	Èæ·æÆ÷+13	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21224	564	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	9	APPLY_RESIST_MAGIC	21	APPLY_MAX_HP	5000	0	90	0	32	0	42	100	3	0
21224	Èæ·æÆ÷+14	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21225	565	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	9	APPLY_RESIST_MAGIC	23	APPLY_MAX_HP	5500	0	90	0	32	0	46	100	3	0
21225	Èæ·æÆ÷+15	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	10	APPLY_RESIST_MAGIC	25	APPLY_MAX_HP	6000	0	90	0	32	0	50	100	3	0
21230	Ç³·æÆ÷+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	21231	551	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1500	0	90	0	32	0	0	0	3	0
21231	Ç³·æÆ÷+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	21232	552	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	5	APPLY_MAX_HP	1750	0	90	0	32	0	5	0	3	0
21232	Ç³·æÆ÷+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	21233	553	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	6	APPLY_MAX_HP	2000	0	90	0	32	0	8	0	3	0
21233	Ç³·æÆ÷+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	21234	554	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	7	APPLY_MAX_HP	2250	0	90	0	32	0	11	0	3	0
21234	Ç³·æÆ÷+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	21235	555	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	9	APPLY_MAX_HP	2500	0	90	0	32	0	14	30	3	0
21235	Ç³·æÆ÷+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	21236	556	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_RESIST_MAGIC	10	APPLY_MAX_HP	2750	0	90	0	32	0	17	40	3	0
21236	Ç³·æÆ÷+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	21237	557	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_RESIST_MAGIC	11	APPLY_MAX_HP	3000	0	90	0	32	0	20	50	3	0
21237	Ç³·æÆ÷+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	21238	558	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_RESIST_MAGIC	12	APPLY_MAX_HP	3250	0	90	0	32	0	23	65	3	0
21238	Ç³·æÆ÷+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	21239	559	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	6	APPLY_RESIST_MAGIC	13	APPLY_MAX_HP	3500	0	90	0	32	0	26	80	3	0
21239	Ç³·æÆ÷+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21240	560	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	15	APPLY_MAX_HP	4000	0	90	0	32	0	29	100	3	0
21240	Ç³·æÆ÷+10	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21241	561	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	17	APPLY_MAX_HP	4250	0	90	0	32	0	33	100	3	0
21241	Ç³·æÆ÷+11	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21242	562	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_RESIST_MAGIC	19	APPLY_MAX_HP	4500	0	90	0	32	0	36	100	3	0
21242	Ç³·æÆ÷+12	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21243	563	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_RESIST_MAGIC	20	APPLY_MAX_HP	4750	0	90	0	32	0	39	100	3	0
21243	Ç³·æÆ÷+13	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21244	564	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	9	APPLY_RESIST_MAGIC	21	APPLY_MAX_HP	5000	0	90	0	32	0	42	100	3	0
21244	Ç³·æÆ÷+14	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21245	565	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	9	APPLY_RESIST_MAGIC	23	APPLY_MAX_HP	5500	0	90	0	32	0	46	100	3	0
21245	Ç³·æÆ÷+15	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	10	APPLY_RESIST_MAGIC	25	APPLY_MAX_HP	6000	0	90	0	32	0	50	100	3	0
21250	¸¶·æÆ÷+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	21251	551	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1500	0	90	0	32	0	0	0	3	0
21251	¸¶·æÆ÷+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	21252	552	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	5	APPLY_MAX_HP	1750	0	90	0	32	0	5	0	3	0
21252	¸¶·æÆ÷+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	21253	553	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	6	APPLY_MAX_HP	2000	0	90	0	32	0	8	0	3	0
21253	¸¶·æÆ÷+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	21254	554	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	7	APPLY_MAX_HP	2250	0	90	0	32	0	11	0	3	0
21254	¸¶·æÆ÷+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	190000	21255	555	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	9	APPLY_MAX_HP	2500	0	90	0	32	0	14	30	3	0
21255	¸¶·æÆ÷+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	220000	21256	556	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	3	APPLY_RESIST_MAGIC	10	APPLY_MAX_HP	2750	0	90	0	32	0	17	40	3	0
21256	¸¶·æÆ÷+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	265000	21257	557	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	4	APPLY_RESIST_MAGIC	11	APPLY_MAX_HP	3000	0	90	0	32	0	20	50	3	0
21257	¸¶·æÆ÷+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	325000	21258	558	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	5	APPLY_RESIST_MAGIC	12	APPLY_MAX_HP	3250	0	90	0	32	0	23	65	3	0
21258	¸¶·æÆ÷+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	405000	21259	559	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	6	APPLY_RESIST_MAGIC	13	APPLY_MAX_HP	3500	0	90	0	32	0	26	80	3	0
21259	¸¶·æÆ÷+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21260	560	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	15	APPLY_MAX_HP	4000	0	90	0	32	0	29	100	3	0
21260	¸¶·æÆ÷+10	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21261	561	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	7	APPLY_RESIST_MAGIC	17	APPLY_MAX_HP	4250	0	90	0	32	0	33	100	3	0
21261	¸¶·æÆ÷+11	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21262	562	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_RESIST_MAGIC	19	APPLY_MAX_HP	4500	0	90	0	32	0	36	100	3	0
21262	¸¶·æÆ÷+12	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21263	563	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	8	APPLY_RESIST_MAGIC	20	APPLY_MAX_HP	4750	0	90	0	32	0	39	100	3	0
21263	¸¶·æÆ÷+13	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21264	564	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	9	APPLY_RESIST_MAGIC	21	APPLY_MAX_HP	5000	0	90	0	32	0	42	100	3	0
21264	¸¶·æÆ÷+14	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	21265	565	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	9	APPLY_RESIST_MAGIC	23	APPLY_MAX_HP	5500	0	90	0	32	0	46	100	3	0
21265	¸¶·æÆ÷+15	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_MUDANG	ITEM_TUNABLE	WEAR_BODY	NONE	120000	515000	0	0	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	10	APPLY_RESIST_MAGIC	25	APPLY_MAX_HP	6000	0	90	0	32	0	50	100	3	0
21270	½Å·æÆ÷+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	21271	551	10	LEVEL	96	LEVEL	0	APPLY_NORMAL_HIT_DEFEND_BONUS	2	APPLY_RESIST_MAGIC	4	APPLY_MAX_HP	1500	0	90	0	32	0	0	0	3	0
